QueryID,lpbound_Estimate
1,108.99999999999997
2,1.0
3,6.000000000000002
4,129.0
5,2.0
6,1.0
7,231.00000000000009
8,3.0
9,6.000000000000002
10,76.99999999999999
11,132.0
12,6.0
13,164.0000000000001
14,3.0
15,3.0
16,79.00000000000001
17,6.0
18,260.0000000000003
19,120.00000000000001
20,86.0
21,37.00000000000001
22,1.0
23,6.0
24,264.00000000000017
25,126.99999999999997
26,6.0
27,73.00000000000001
28,86.99999999999997
29,2.0
30,94.00000000000001
31,168.00000000000026
32,25.999999999999993
33,126.99999999999997
34,130.0
35,4.999999999999999
36,6.0
37,132.0
38,216.00000000000009
39,126.99999999999997
40,90.0
41,355.0000000000001
42,3359.9999999999973
43,3214.9999999999945
44,6.0
45,6.0
46,132.0
47,132.0
48,246.0
49,80.99999999999997
50,33.99999999999999
51,61.000000000000014
52,3.0
53,3.0
54,3.0
55,6.0
56,96.0
57,6.0
58,3.0
59,96.0
60,19.999999999999993
61,3.0
62,219.00000000000017
63,69.0
64,123.99999999999997
65,75.99999999999999
66,6.0
67,132.0
68,96.0
69,51.999999999999986
70,69.0
71,2.0
72,2.0
73,9230.000000000016
74,82.0
75,82.99999999999999
76,174.00000000000006
77,69.0
78,6.0
79,168.00000000000026
80,6.0
81,539.0000000000001
82,82.0
83,6.0
84,15.000000000000002
85,11.0
86,30.000000000000004
87,132.0
88,1056.0000000000007
89,6.0
90,912.9999999999999
91,1.0
92,11.0
93,82.0
94,130.0
95,374.99999999999994
96,96.0
97,132.0
98,17.999999999999996
99,6.0
100,86.99999999999997
101,4.999999999999999
102,24.999999999999993
103,285.9999999999996
104,3.0
105,82.0
106,11.0
107,76.99999999999999
108,52.999999999999986
109,66.0
110,1.0
111,1.0
112,96.0
113,30.000000000000004
114,902.0000000000007
115,11.0
116,6.0
117,1.0
118,6.0
119,84.00000000000003
120,715.0000000000013
121,287.99999999999994
122,82.99999999999999
123,132.0
124,1.0
125,648.0000000000006
126,69.0
127,264.00000000000017
128,1.0
129,642.9999999999984
130,24.0
131,76.99999999999999
132,94.00000000000001
133,82.99999999999999
134,428.9999999999999
135,96.0
136,65.0
137,1.0
138,79.00000000000001
139,30.000000000000004
140,902.0000000000007
141,154.00000000000006
142,1.0
143,1760.0000000000025
144,82.99999999999999
145,76.99999999999999
146,6.0
147,1.0
148,42.000000000000014
149,66.99999999999999
150,11.0
151,1.0
152,1738.0000000000002
153,96.0
154,6.0
155,132.0
156,132.0
157,77.00000000000003
158,912.9999999999999
159,1430.0000000000007
160,84.00000000000003
161,66.99999999999999
162,2.0
163,11.0
164,132.0
165,869.0000000000013
166,253.99999999999994
167,66.0
168,1350.0000000000002
169,9372.0
170,474.00000000000034
171,264.00000000000017
172,480.00000000000034
173,75.99999999999999
174,132.0
175,6.0
176,6.0
177,132.0
178,11644.00000000001
179,38.000000000000014
180,2723.6786131424115
181,432.00000000000045
182,15.000000000000002
183,6.0
184,1582.0000000000016
185,426.0000000000003
186,76.99999999999999
187,96.0
188,529.9999999999997
189,347.9999999999997
190,2.0
191,132.0
192,660.0000000000001
193,6.000000000000002
194,71.00000000000001
195,3246.6598220324827
196,2129.9999999999977
197,791.0000000000008
198,635.0000000000003
199,426.0000000000003
200,46.00000000000001
201,3.0
202,660.0000000000001
203,46860.000000000044
204,309.99999999999983
205,132.0
206,101.99999999999997
207,479.9999999999998
208,6.0
