QueryID,lpbound_Estimate
1,13206.000000000005
2,719.9999999999995
3,13206.000000000005
4,840.0000000000003
5,2690224.0000000033
6,1659181752.0000017
7,304086041.99999946
8,4820749560.000018
9,1855907.999999999
10,475877.9999999994
11,2993112.0000000033
12,479717424.0000002
13,165506219.99999994
14,819396480.0000017
15,229811.99999999977
16,1063620.000000001
17,25080.0
18,229811.99999999977
19,5211007992.0000105
20,12472084.000000011
21,1162162.9999999993
22,34227673.999999985
23,700485461.9999985
24,256520642.0000002
25,25981882.000000045
26,536542056.00000066
27,505591180.00000215
28,912289536.0000032
29,386332944.0000002
30,2472614907.0000052
31,885695.9999999994
32,885695.9999999994
33,425249420.0000008
34,17267953.999999937
35,6579.999999999996
36,38651710.00000001
37,160845870.00000063
38,11896949.999999976
39,72166874.99999994
40,46397699.99999983
41,32029291512.000244
42,17449632144.00003
43,32029291512.000244
44,2109933399.9999993
45,63562366.00000007
46,486640401.99999994
47,731909533.9999974
48,38106311430.0
49,86159711825.99982
50,79743563073.00003
51,5025701175.000005
52,5025701175.000005
53,499035852.0000004
54,427745015.99999833
55,499035852.0000004
56,3340634400.0000033
57,3340634400.0000033
58,2427948591119.993
59,3090035519.999998
60,19537867822320.074
61,267789512420.00034
62,28169122331.999916
63,5025701174.99998
64,3231135827.999994
65,41359065.000000104
66,6510018600.000011
67,3340634400.0000033
68,2236494239.999995
69,2236494239.999995
70,177174271727.99988
