QueryID,lpbound_Estimate
1,7017.850235085449
2,627.6956072625574
3,7017.850235085449
4,627.6956072625574
5,638953.8811275813
6,156694631.3611713
7,34952033.75746085
8,268777033.8346277
9,1855907.9999999946
10,475877.9999999994
11,2993112.0000000033
12,24880944.634056423
13,10698124.050084244
14,33793177.31784498
15,77517.12934287667
16,434318.2576304162
17,11492.215528127661
18,81258.19871249924
19,378975385.2908979
20,12472084.000000011
21,1162162.9999999993
22,34227673.999999985
23,32912278.935953625
24,13196639.115977038
25,2049605.8469793622
26,23384440.178927224
27,19548534.684653927
28,37740152.04639736
29,21232915.89853117
30,106690522.58576445
31,111942.09099191049
32,111942.09099191049
33,59253999.48506835
34,2178535.0339124207
35,5740.5151949399415
36,2880612.8340578745
37,6634572.590443996
38,2586136.3195293
39,11043870.138798362
40,7499854.371752275
41,1264006472.2955217
42,1020116831.7191652
43,1264006472.2955217
44,88528648.41123624
45,9430235.810175257
46,43681053.68479898
47,62644826.28924099
48,378643165.5524053
49,594216778.7289555
50,541410474.3421252
51,315562701.3041168
52,285868345.6847331
53,22946512.91222693
54,19571118.782405514
55,22946512.91222693
56,138980569.70353043
57,138980569.70353043
58,52119159798.75811
59,949813844.3466202
60,118615639399.32408
61,2755536698.5633755
62,700886069.3420357
63,285868345.6847331
64,223709376.46108466
65,3912542.059897052
66,187826851.30382583
67,138980569.70353043
68,304246197.426626
69,266071381.57693967
70,2263199977.331286
