QueryID,lpbound_Estimate
1,7017.850235085449
2,564.0506156741995
3,7017.850235085449
4,564.0506156741995
5,638953.8811275797
6,156694631.36117053
7,34952033.75746103
8,268777033.8346277
9,1855907.99999999
10,475878.0000000006
11,2993112.0000000033
12,24880944.6340563
13,10698124.050084192
14,33793177.31784481
15,77517.12934287667
16,434318.2576304162
17,11492.215528127634
18,81258.19871249924
19,378975385.29089695
20,12472084.000000011
21,1162162.9999999993
22,34227673.999999985
23,32912278.935953625
24,13196639.115977038
25,2049605.846979357
26,23384440.17892728
27,19548534.684653975
28,37740152.046397544
29,21232915.898531064
30,106690522.58576445
31,111942.09099191049
32,111942.09099191049
33,59253999.4850685
34,2178535.033912415
35,4122.061858356504
36,2880612.83405786
37,6634572.590443963
38,2586136.319529319
39,11043870.138798418
40,7499854.371752275
41,1264006472.2955031
42,1020116831.7191602
43,1264006472.2955031
44,84843722.3593379
45,9430235.810175233
46,43681053.68479866
47,62644826.28924115
48,378643165.55239975
49,594216778.7289482
50,541410474.3421265
51,315562701.30411834
52,285868345.6847331
53,22363462.08045817
54,19073833.764486887
55,22363462.08045817
56,138980569.70353043
57,138980569.70353043
58,45988005730.3218
59,711947500.554614
60,105927576895.57538
61,2581860485.247352
62,578024273.846973
63,285868345.6847324
64,223709376.46108356
65,2718946.807084432
66,187826851.30382395
67,138980569.70353043
68,259044079.42376024
69,227000896.47257292
70,2071444516.119269
