QueryID,lpbound_Estimate
1,13174.900379130017
2,719.9999999999995
3,13174.900379130017
4,840.0000000000003
5,638953.8811275813
6,156694631.36117092
7,34952033.75746094
8,268777033.83462834
9,1855907.99999999
10,475877.9999999994
11,2993112.0000000033
12,24880944.634056486
13,10885914.042500664
14,33793177.31784498
15,81258.19871249924
16,467321.9669564016
17,13099.031643598682
18,81258.19871249924
19,451253443.3128746
20,12472084.000000011
21,1162162.9999999993
22,34227673.999999896
23,32912278.93595346
24,13196639.115976973
25,2049605.846979357
26,23384440.178927165
27,19548534.684653927
28,37740152.046397544
29,22007755.80842583
30,106690522.5857647
31,173223.23745387018
32,173223.23745387018
33,59253999.4850685
34,3126654.078081064
35,6364.959544254772
36,3126654.078081064
37,6634572.590443996
38,6060833.668449084
39,18220901.38619428
40,13069963.76293656
41,4590873567.814002
42,3106408801.1155868
43,4590873567.814002
44,299500673.6966626
45,9634536.813272638
46,47411975.33514495
47,63494149.476781726
48,1926650919.163915
49,3208812511.301656
50,2969858388.119633
51,315562701.30411834
52,285868345.6847331
53,102277877.15681483
54,87232970.44326551
55,102277877.15681483
56,697948657.2387967
57,697948657.2387967
58,357185188378.51196
59,3090035519.9999905
60,1244576730414.457
61,18840278232.23766
62,3084220536.9216375
63,285868345.6847331
64,226355051.46326977
65,5632641.110606532
66,1062679312.5569944
67,697948657.2387967
68,1494387601.1318696
69,1494387601.1318696
70,15342617072.637772
