QueryID,lpbound_Estimate
1,296153.3870412422
2,2376.9999999999977
3,326803.3982381461
4,110826.9999999999
5,1685234.0596629349
6,863148.0291305728
7,1274246.0000000012
8,41377.94751005915
9,271161.73814220785
10,809459.9999999935
11,200367.99999999994
12,1067.0000000000014
13,1067.0000000000027
14,22696.000000000004
15,271256.25186528027
16,863148.0291305728
17,2904.4297202721236
18,6068.7052984965185
19,863148.0291305728
20,97507.75902973075
21,378254.71509037854
22,54118.0961618376
23,58957.00000000014
24,1117389.9999999965
25,1067.0000000000014
26,1067.0000000000014
27,3584.7448085377127
28,1067.0000000000014
29,100505.9999999999
30,18730.99999999998
31,1781510.2514888959
32,45433.658943562856
33,379544.73477444006
34,486077.1106974697
35,1070560.000000001
36,75723.00000000009
37,529709.2614255473
38,44310.99999999988
39,1274246.0000000012
40,1274246.0000000012
41,1274246.0000000012
42,194257.00000000032
43,351089.0000000009
44,1274246.0000000012
45,1143296.386233673
46,130632.99999999975
47,6467.9999999999845
48,262478.99999999953
49,634273.9999999963
50,3201.000000000004
51,115324.9999999997
52,1666407.542662945
53,84664.57577995655
54,28826.999999999884
55,271256.25186528027
56,64362.873882856176
57,139903.20429008274
58,3842.6100458287224
59,51981.71229294655
60,61408.103957355954
61,3842.610045828732
62,1005533.1441379759
63,139301.83457155197
64,64448.94918400986
65,64448.94918400986
66,3842.6100458287224
67,8885.523957538999
68,23891.852272270524
69,61408.103957355954
70,36680.350203380556
71,27935.72304187198
72,64448.94918400986
73,72912.60080397635
74,64448.94918400986
75,64448.94918400986
76,70330.19931569308
77,3842.6100458287365
78,46255.09024334779
79,51981.71229294655
80,2760.2425155833116
81,41573.260058987544
82,72912.60080397635
83,64448.94918400986
84,18040.36075027323
85,3842.6100458287224
86,30068.94874567972
87,3842.6100458287224
88,61408.103957355954
89,72912.60080397635
90,27983.30265241427
91,18021.73088246521
92,30068.94874567972
93,39570.58027371982
94,90189.73084112375
95,91171.73007943225
96,4541452.733275758
97,46637.45168853042
98,4048.614216966297
99,81010.00509196383
100,3842.6100458287365
101,3842.610045828732
102,30068.94874567972
103,46255.09024334779
104,64362.873882856176
105,23256.455103906123
106,30068.94874567972
107,1161732.2597078914
108,64448.94918400986
109,64448.94918400986
110,26926.734113144834
111,34227.013286891655
112,1422032.0111908382
113,100732.92519964339
114,624270.2127528276
115,46975.645134781305
