QueryID,lpbound_Estimate
1,296153.3870412422
2,3117.9999999999973
3,326803.3982381461
4,110826.9999999999
5,1685234.0596629349
6,863148.0291305728
7,1274246.0000000012
8,41377.94751005915
9,271161.73814220785
10,809459.9999999935
11,200367.99999999994
12,3118.0000000000086
13,3117.9999999999973
14,58957.00000000014
15,271256.25186528027
16,863148.0291305728
17,58957.00000000014
18,58957.00000000014
19,863148.0291305728
20,97507.75902973075
21,378254.71509037854
22,186126.73813385103
23,58957.00000000014
24,1117389.9999999965
25,3118.000000000001
26,3118.000000000001
27,9643.58822049173
28,3117.9999999999973
29,100505.9999999999
30,58957.00000000014
31,1781510.2514888959
32,186126.73813385103
33,379544.73477444006
34,486077.1106974697
35,1070560.000000001
36,75723.00000000009
37,529709.2614255473
38,44310.99999999988
39,1274246.0000000012
40,1274246.0000000012
41,1274246.0000000012
42,194257.00000000032
43,351089.0000000009
44,1274246.0000000012
45,1143296.386233673
46,130632.99999999975
47,58957.00000000014
48,262478.99999999953
49,634273.9999999963
50,9353.99999999999
51,115324.9999999997
52,1666407.542662945
53,84664.57577995655
54,58957.00000000014
55,271256.25186528027
56,273169.0216004043
57,272205.1935372133
58,8762.29865109633
59,191401.39678173605
60,247935.40105725906
61,8762.298651096318
62,1005533.1441379759
63,139301.83457155197
64,272205.1935372133
65,272205.1935372133
66,8762.298651096318
67,11102.858280809909
68,66850.03152244314
69,247935.40105725906
70,126468.26956668036
71,126468.26956668036
72,272205.1935372133
73,107977.57130071025
74,272205.1935372133
75,272205.1935372133
76,296878.0877481514
77,8762.298651096318
78,157033.08586090914
79,191401.39678173605
80,8762.298651096318
81,127239.46997689016
82,107977.57130071051
83,272205.1935372133
84,37151.5917415776
85,8762.298651096318
86,126468.26956668036
87,8762.298651096318
88,247935.40105725906
89,107977.57130071051
90,130219.39260446973
91,66850.03152244314
92,126468.26956668036
93,128353.41104677017
94,272205.1935372133
95,247935.40105725906
96,4541452.733275758
97,107977.57130071051
98,8762.298651096318
99,107977.57130071025
100,8762.298651096318
101,8762.298651096318
102,126468.26956668036
103,157033.08586090914
104,272205.1935372133
105,66850.03152244314
106,126468.26956668036
107,1161732.2597078914
108,272205.1935372133
109,272205.1935372133
110,66850.03152244314
111,46263.75086324253
112,26215530.486357253
113,384963.4449164089
114,1662906.746161666
115,391448.33471661486
116,280980.42970997107
117,63389.05644441374
118,8735012.367518654
119,1736625.9451850841
120,505426.2644293433
121,60445.34333411205
122,413462.56313726376
123,725754.7136498659
124,799886.2793016252
125,25312.667784793877
126,33900.43100623356
127,280980.42970997107
128,63389.05644441374
129,280980.42970997107
130,15672203.306791259
131,280980.42970997107
132,2180154.3977788263
133,505426.2644293433
134,231508.6307354425
135,725754.7136498659
136,449869.05047720723
137,231508.63073544364
138,7422531.443989701
139,316395311.68192005
140,336296.39771553274
141,87966.2400667576
142,36911166.32918224
143,19894.886415879166
144,14773820.501817167
145,280980.42970997107
146,168642.8145791916
147,1178609.8987272952
148,1898335.7663001278
149,280980.42970997107
150,13702.882037721349
151,56916.07930651179
152,8103950.094185468
153,33900.43100623356
154,280980.42970997107
155,280980.42970997107
156,217225.2453100233
157,310500.54654537176
158,1662906.746161666
159,63389.05644441374
160,8414895.425502073
161,28535927.46232159
162,505426.2644293433
163,1244908.7977824188
164,280980.42970997107
165,63773.59722685369
166,12645.000000000013
167,37934.9999999999
168,12645.000000000013
169,145251.00000000006
170,9504.736013015407
171,37934.9999999999
172,175528.00000000038
173,128182.99999999985
174,21404.89603168679
175,112358.54801214243
176,769.176667462447
177,12645.000000000013
178,12645.000000000013
179,7026.000000000011
180,9171.999999999964
181,7026.00000000002
182,28514.20803904629
183,4053.94186836782
184,12645.000000000013
185,12645.000000000013
186,4053.94186836782
187,274811.9999999998
188,12645.000000000013
189,12645.000000000013
190,12645.000000000013
191,12645.000000000013
192,12645.000000000013
193,12645.000000000013
194,12645.000000000013
195,6431.9368314198755
196,4570.99999999999
197,39842.491133816446
198,37934.99999999994
199,12645.000000000013
200,12645.000000000013
201,4053.94186836782
202,4053.94186836782
203,1904888.0000000047
204,37934.9999999999
205,4053.94186836782
206,645460.9999999981
207,39842.491133816446
208,14364.000000000007
209,37934.9999999999
210,4053.94186836782
211,12645.000000000013
212,2886675.000000007
213,154183.99999999977
214,91603.99999999984
215,2262.6939091782215
216,12645.000000000013
217,12645.000000000013
218,12645.000000000013
219,9504.736013015407
220,2262.6939091782215
221,3337584.1494892864
222,5120978.086889269
223,1720037.5518691537
224,615045.8711234485
225,2400625.308984311
226,3977119.004730682
227,118912.43188535671
228,271114.7538507004
229,5457701.857948981
230,118864.4447822814
231,2721408.587193052
232,29428250.18538793
233,2444031.204907165
234,271114.7538507004
235,118912.43188535671
236,1940872.9645229182
237,2836225.8182239146
238,271114.7538507004
239,36036890.75027654
240,149391.29660308384
241,119176.28121426111
242,5120978.086889269
243,657668.8504933745
244,6623975.133902608
245,56779421.662638694
246,2174405.473430121
247,46366903.22837943
248,1154810.60235066
249,3337584.1494892864
250,6557534.931034957
251,389941.9251240479
252,37817083.61819667
253,190957.43485482284
254,3001809.600083599
255,53244245.66887776
256,5189006.209357632
257,3139584.250711855
258,979521.5093241965
259,5484947.063067526
260,2174405.473430121
261,1999008.5616950197
262,2899179.6665037842
263,6248464.890739527
264,11842830.662458846
265,190957.43485482284
266,1903517.6712368792
267,271114.7538507004
268,190957.43485482284
269,1569366.2582405633
270,271114.7538507004
271,5333795.362551341
272,66706118.68904556
273,576774.3933632622
274,1268576.4162053082
275,8165566.413504216
276,406919.53507625667
277,24868488.30449562
278,1071182.2168776917
279,266664.6165568379
280,84017.42557350804
281,2029514.650806936
282,94037.98701801378
283,1200060.4785693064
284,94037.98701801378
285,28253727.710072014
286,94037.987018014
